Reactor Loads Summary (created on 2025-03-10 16:45:01)

================================================================================
RECENT REACTOR LOADS (after October 1, 2024)
================================================================================
LoadID | LRF Number | Job Number | PCN | Submitted Date | Submitted By | Test Type | Test Condition | Reactor | Condition Type | Sample Count
506 | LR-25-00051 | 240234 | 6266 | 2025-01-15 11:27:16.737015 | thornburgba | Bench | Saltend CO Catalyst (6266) - CO Oxidation | Full Bench | CO Oxidation | 1
505 | LR-25-00050 | 240233 | 6265 | 2025-01-15 11:22:55.763670 | thornburgba | Bench | Saltend SCR Catalyst (6265) - NOx Type 2 | Full Bench | NOx Removal | 1
504 | LR-25-00049 | 240150 | 6243 | 2025-01-15 11:19:37.254193 | thornburgba | Bench | CNOOC Shenzhen HRSG (6243) - NOx Type 2 | Full Bench | NOx Removal | 1
503 | LR-25-00048 | 240401 | 6339 | 2025-01-15 11:15:15.390373 | thornburgba | Bench | Shell Polymer Monaca Catalyst Replmt (6339) - NOx Type 2 | Full Bench | NOx Removal | 1
502 | LR-25-00047 | 240354 | 6337 | 2025-01-15 09:53:36.529989 | thornburgba | Bench | Baytown Ethylene Heater BOP XGF 01 (6337) - NOx Type 2 | Full Bench | NOx Removal | 1
501 | LR-25-00046 | 240050 | 6210 | 2025-01-15 09:49:07.686424 | thornburgba | Bench | Osprey U2 Replmt Meteor (6210) - NOx Type 2 | Full Bench | NOx Removal | 1
500 | LR-25-00045 | 240051 | 6242 | 2025-01-15 09:43:54.612901 | thornburgba | Bench | Osprey U1 Replmt Meteor (6242) - NOx Type 2 | Full Bench | NOx Removal | 1
499 | LR-25-00044 | 240043 | NonCM | 2025-01-14 21:15:49.410602 | congerma | Bench | Bethpage 1.1 CO Ramp | Full Bench | CO Oxidation | 1
498 | LR-25-00043 | 240043 | N/A | 2025-01-14 20:04:09.405984 | congerma | Bench | Bethpage 2.3 CO Ramp | Full Bench | CO Oxidation | 1
493 | LR-25-00037 | MT Prequal | 6372 | 2025-01-14 16:37:45.336676 | buynitzkywd | Bench | MT DeNOx Prequal | Full Bench | NOx Removal | 1
497 | LR-25-00042 | 240336 | 6312 | 2025-01-14 16:33:02.860559 | thornburgba | Bench | Bethlehem U6 Replmt (6312) - NOx Type 2 | Full Bench | NOx Removal | 1
496 | LR-25-00041 | 240374 | 6331 | 2025-01-14 16:29:04.988744 | thornburgba | Bench | UConn Replacement 2024 (6331) - NOx Type 2 | Full Bench | NOx Removal | 1
495 | LR-25-00040 | 240212 | 6255 | 2025-01-14 16:25:09.058435 | thornburgba | Bench | Port Arthur B6100 (6255) - NOx Type 2 | Full Bench | NOx Removal | 1
494 | LR-25-00039 | 240399 | 6340 | 2025-01-14 16:19:40.622419 | thornburgba | Bench | Safety Power SPI 8144 (6340) - NOx Type 2 | Full Bench | NOx Removal | 3
492 | LR-25-00038 | 240319 | 6303 | 2025-01-14 16:10:49.381850 | thornburgba | Bench | Potomac Energy (6303) - NOx Type 2 | Full Bench | NOx Removal | 1
491 | LR-25-00036 | 240261 | 6298 | 2025-01-14 16:05:26.140561 | thornburgba | Bench | SRP Coolidge (6298) - NOx Type 2 | Full Bench | NOx Removal | 1
490 | LR-25-00036 | 240261 | 6298 | 2025-01-14 16:05:26.140561 | thornburgba | Bench | SRP Coolidge (6298) - NOx Type 2 | Full Bench | NOx Removal | 1
489 | LR-25-00035 | 240454 | N/A | 2025-01-14 16:01:35.305221 | c.decker | Bench | Cayuga U2 | Full Bench | SO2 Oxidation | 1
486 | LR-25-00033 | 240545 | N/A | 2025-01-14 15:51:35.939715 | c.decker | Bench | Miami Fort U8 NOx | Full Bench | NOx Removal | 1
488 | LR-25-00034 | 240145 | N/A | 2025-01-14 15:33:22.063962 | congerma | Bench | York CO ramp | Full Bench | CO Oxidation | 1
487 | LR-25-00034 | 240145 | N/A | 2025-01-14 15:33:22.063962 | congerma | Bench | York CO ramp | Full Bench | CO Oxidation | 1
467 | LR-25-00016 | 240300 | N/A | 2025-01-14 15:16:44.746973 | c.decker | Bench | Amos U2 | Full Bench | NOx Removal | 1
485 | LR-25-00032 | 240307 | 6294 | 2025-01-14 15:14:21.217254 | thornburgba | Bench | AEP Dresden Power Plant Units 1A and 1B (6294) - NOx Type 2 | Full Bench | NOx Removal | 1
484 | LR-25-00031 | 240114 | 6232 | 2025-01-14 15:11:18.864626 | thornburgba | Bench | MacDill Extension E3E4 (6232) - DeNOx | Full Bench | NOx Removal | 3
483 | LR-25-00030 | 240106 | 6227 | 2025-01-14 14:59:59.006313 | thornburgba | Bench | Apache Phase II (6227) - NOx Type 2 | Full Bench | NOx Removal | 1
482 | LR-25-00029 | 240004 | 6203 | 2025-01-14 13:35:43.598154 | thornburgba | Bench | GRDA (6203) - NOx Type 2 | Full Bench | NOx Removal | 1
481 | LR-25-00029 | 240004 | 6203 | 2025-01-14 13:35:43.598154 | thornburgba | Bench | GRDA (6203) - NOx Type 2 | Full Bench | NOx Removal | 1
480 | LR-25-00028 | 230542 | 6186 | 2025-01-14 11:56:07.223127 | thornburgba | Bench | AECI Siemens (6186) - NOx Type 2 | Full Bench | NOx Removal | 1
479 | LR-25-00027 | 230475 | 6165 | 2025-01-14 11:31:52.981987 | thornburgba | Bench | TVA Cumberland (6165) - NOx Type 2 | Full Bench | NOx Removal | 1
478 | LR-25-00026 | 230170 | 6077 | 2025-01-14 11:27:30.296605 | thornburgba | Bench | Trumbull (6077) - NOx Type 2 | Full Bench | NOx Removal | 1
477 | LR-25-00025 | 240396 | 6338 | 2025-01-14 11:23:46.006363 | thornburgba | Bench | Austin Powder NAP Reformer Common Spare (6338) - NOx Type 2 | Full Bench | NOx Removal | 1
476 | LR-25-00024 | 240239 | 6267 | 2025-01-14 09:56:11.712989 | thornburgba | Bench | Friendswood Houston Power Project (6267) - NOx Type 2 | Full Bench | NOx Removal | 1
475 | LR-25-00023 | 240400 | 6341 | 2025-01-14 09:48:35.851433 | thornburgba | Bench | Safety Power SPI 8145 (6341) - NOx Type 2 | Full Bench | NOx Removal | 1
474 | LR-25-00022 | 200189 | 4506 | 2025-01-14 09:40:48.692325 | thornburgba | Bench | Golden Pass CO Catalyst (4506) - CO Oxidation | Full Bench | CO Oxidation | 1
473 | LR-25-00021 | 230477 | 6168 | 2025-01-13 15:47:19.071142 | thornburgba | Bench | LCRA Maxwell (6168) - DeNOx | Full Bench | NOx Removal | 3
472 | LR-25-00020 | 240366 | 6325 | 2025-01-13 15:27:50.370924 | thornburgba | Bench | Sinclair Wyoming Blr 12 repl s25 (6325) - NOx - Type 2 | Full Bench | NOx Removal | 1
471 | LR-25-00019 | 240368 | 6326 | 2025-01-13 15:18:12.098064 | thornburgba | Bench | Dow Freeport - LHC-9 Repl. 2024 NOx - Type 2 | Full Bench | NOx Removal | 1
470 | LR-25-00018 | 240330 | 6307 | 2025-01-13 14:55:02.078396 | thornburgba | Bench | Tung Hsiao GTs Replacement 2024 (6307) NOx - Type 2 | Full Bench | NOx Removal | 1
469 | LR-25-00018 | 240330 | 6307 | 2025-01-13 14:55:02.078396 | thornburgba | Bench | Tung Hsiao GTs Replacement 2024 (6307) NOx - Type 2 | Full Bench | NOx Removal | 1
468 | LR-25-00017 | 240039 | 6214 | 2025-01-13 14:25:29.701884 | thornburgba | Bench | 18V5160DF-ME Sabah Qibin PV (6214) CO Oxidation | Full Bench | CO Oxidation | 1
466 | LR-25-00014 | 210445-1 | 2907 | 2025-01-13 10:38:00.276634 | k.johnson | Bench | 2907 Greensville | Full Bench | NOx Removal | 1
465 | LR-25-00013 | 240482 | N/A | 2025-01-10 12:10:41.347627 | r.glickert | Bench | AES Harding Street Unit 7 | Full Bench | NOx Removal | 1
464 | LR-25-00013 | 240482 | N/A | 2025-01-10 12:10:41.347627 | r.glickert | Bench | AES Harding Street Unit 7 | Full Bench | NOx Removal | 1
463 | LR-25-00012 | 240518 | N/A | 2025-01-09 13:41:38.628081 | r.glickert | Bench | Brandon Shores U2 Hg Ox | Full Bench | Hg Oxidation | 2
462 | LR-25-00012 | 240518 | N/A | 2025-01-09 13:41:38.628081 | r.glickert | Bench | Brandon Shores U2 | Full Bench | NOx Removal | 1
461 | LR-25-00012 | 240518 | N/A | 2025-01-09 13:41:38.628081 | r.glickert | Bench | Brandon Shores U2 | Full Bench | NOx Removal | 1
460 | LR-25-00011 | 240043 | 502 | 2025-01-07 17:04:08.412537 | k.johnson | Bench | 502 Gilroy Peakers | Full Bench | NOx Removal | 1
459 | LR-25-00010 | 210022-1 | 2372 | 2025-01-06 14:17:49.798306 | k.johnson | Bench | 2372 Bear Garden | Full Bench | NOx Removal | 1
458 | LR-25-00010 | 210022-1 | 2372 | 2025-01-06 14:17:49.798306 | k.johnson | Bench | 2372 Bear Garden | Full Bench | NOx Removal | 1
457 | LR-25-00009 | 240549 | N/A | 2025-01-06 13:50:50.481682 | congerma | Bench | Allen Combined Cycle | Full Bench | NOx Removal | 1
456 | LR-25-00009 | 240549 | N/A | 2025-01-06 13:50:50.481682 | congerma | Bench | Allen Combined Cycle | Full Bench | NOx Removal | 1
583 | LR-25-00007 | MM Prequal | 6402 | 2025-01-06 12:49:29 | buynitzkywd | Bench | Memphis prequal CO oxidation | Full Bench | CO Oxidation | 1
451 | LR-25-00007 | MM Prequal | 6402 | 2025-01-06 12:49:29 | buynitzkywd | Bench | Memphis prequal CO oxidation | Full Bench | CO Oxidation | 1
450 | LR-25-00006 | 230314 | N/A | 2025-01-06 11:28:34.904129 | n.starnes | Bench | Weston 4 Activity | Full Bench | NOx Removal | 1
449 | LR-25-00006 | 230314 | N/A | 2025-01-06 11:28:34.904129 | n.starnes | Bench | Weston 4 Activity | Full Bench | NOx Removal | 1
448 | LR-25-00006 | 230314 | N/A | 2025-01-06 11:28:34.904129 | n.starnes | Bench | Weston 4 Activity | Full Bench | NOx Removal | 1
447 | LR-25-00006 | 230314 | N/A | 2025-01-06 11:28:34.904129 | n.starnes | Bench | N/A | Full Bench | N/A | 1
446 | LR-25-00006 | 230314 | N/A | 2025-01-06 11:28:34.904129 | n.starnes | Bench | Weston 4 Activity | Full Bench | NOx Removal | 1
445 | LR-25-00006 | 230314 | N/A | 2025-01-06 11:28:34.904129 | n.starnes | Bench | Weston 4 Activity | Full Bench | NOx Removal | 1
444 | LR-25-00006 | 230314 | N/A | 2025-01-06 11:28:34.904129 | n.starnes | Bench | Weston 4 Activity | Full Bench | NOx Removal | 1
443 | LR-25-00005 | 210445 | 2907 | 2025-01-03 15:04:35.661316 | k.johnson | Bench | 2907 Greensville CO Ox | Full Bench | CO Oxidation | 1
442 | LR-25-00005 | 210445 | 2907 | 2025-01-03 15:04:35.661316 | k.johnson | Bench | 2907 Greensville CO Ox | Full Bench | CO Oxidation | 1
441 | LR-25-00005 | 210445 | 2907 | 2025-01-03 15:04:35.661316 | k.johnson | Bench | 2907 Greensville CO Ox | Full Bench | CO Oxidation | 1
439 | LR-25-00004 | 240600 | N/A | 2025-01-03 13:56:46.892989 | r.abernathy | Bench | Mountaineer Unit 1 NOx Test | Full Bench | NOx Removal | 1
438 | LR-25-00004 | 240600 | N/A | 2025-01-03 13:56:46.892989 | r.abernathy | Bench | Mountaineer Unit 1 NOx Test | Full Bench | NOx Removal | 1
437 | LR-25-00004 | 240600 | N/A | 2025-01-03 13:56:46.892989 | r.abernathy | Bench | Mountaineer Unit 1 NOx Test | Full Bench | NOx Removal | 1
436 | LR-25-00004 | 240600 | N/A | 2025-01-03 13:56:46.892989 | r.abernathy | Bench | Mountaineer Unit 1 NOx Test | Full Bench | NOx Removal | 1
435 | LR-25-00003 | 240043 | N/A | 2025-01-02 16:32:06.919264 | congerma | Bench | Calpine Cumberland CO | Full Bench | CO Oxidation | 1
434 | LR-25-00002 | 677 | 230298 | 2025-01-02 13:02:32.089014 | congerma | Bench | Jasper | Full Bench | NOx Removal | 1
433 | LR-25-00002 | 677 | 230298 | 2025-01-02 13:02:32.089014 | congerma | Bench | Jasper | Full Bench | NOx Removal | 1
432 | LR-25-00002 | 677 | 230298 | 2025-01-02 13:02:32.089014 | congerma | Bench | Jasper | Full Bench | NOx Removal | 1
431 | LR-25-00001 | 4258 | 180694 | 2025-01-02 12:32:45.411296 | congerma | Bench | Lansing 2 and 3 | Full Bench | NOx Removal | 1
430 | LR-25-00001 | 4258 | 180694 | 2025-01-02 12:32:45.411296 | congerma | Bench | Lansing 2 and 3 | Full Bench | NOx Removal | 1
429 | LR-24-00243 | 240588 | 4517 | 2024-12-16 14:18:22.682726 | k.johnson | Bench | 4517 City of Lakeland McIntosh | Full Bench | NOx Removal | 1
428 | LR-24-00242 | 240284 | 4114 | 2024-12-16 13:30:59.350536 | k.johnson | Bench | 4114 Strathcona | Full Bench | NOx Removal | 1
427 | LR-24-00241 | 180626 | 2655 | 2024-12-16 13:01:31.651152 | k.johnson | Bench | 2655 Brunswick County | Full Bench | NOx Removal | 1
426 | LR-24-00240 | 230350 | 2121 | 2024-12-16 12:17:49.060901 | k.johnson | Bench | 2021 Roseville | Full Bench | NOx Removal | 1
425 | LR-24-00239 | 240393-1 | N/A | 2024-12-15 16:07:50.316767 | congerma | Bench | Ghent 4 K | Full Bench | NOx Removal | 1
424 | LR-24-00239 | 240393-1 | N/A | 2024-12-15 16:07:50.316767 | congerma | Bench | Ghent 4 K | Full Bench | NOx Removal | 1
423 | LR-24-00239 | 240393-1 | N/A | 2024-12-15 16:07:50.316767 | congerma | Bench | Ghent 4 K | Full Bench | NOx Removal | 1
422 | LR-24-00239 | 240393-1 | N/A | 2024-12-15 16:07:50.316767 | congerma | Bench | Ghent 4 K | Full Bench | NOx Removal | 1
421 | LR-24-00238 | N/A | 6255 | 2024-12-15 15:02:28.741237 | congerma | Bench | Port Arthur 6100 | Full Bench | NOx Removal | 1
420 | LR-24-00237 | 240119 | 4061 | 2024-12-15 14:30:23.283752 | congerma | Bench | Beaumont 41 42 43 | Full Bench | NOx Removal | 1
419 | LR-24-00236 | 240477 | N/A | 2024-12-14 17:36:30.878642 | congerma | Bench | Great Lakes Works CGL1 | Full Bench | NOx Removal | 2
418 | LR-24-00235 | 240043 | 4219 | 2024-12-13 15:41:02.579499 | congerma | Bench | York 1, 2 and 3 | Full Bench | NOx Removal | 1
417 | LR-24-00234 | TBD | N/A | 2024-12-13 15:12:57.245373 | congerma | Bench | Cumberland 2 deNOx | Full Bench | NOx Removal | 1
416 | LR-24-00234 | TBD | N/A | 2024-12-13 15:12:57.245373 | congerma | Bench | Cumberland 2 deNOx | Full Bench | NOx Removal | 1
415 | LR-24-00234 | TBD | N/A | 2024-12-13 15:12:57.245373 | congerma | Bench | Cumberland 2 deNOx | Full Bench | NOx Removal | 1
414 | LR-24-00234 | TBD | N/A | 2024-12-13 15:12:57.245373 | congerma | Bench | Cumberland 2 deNOx | Full Bench | NOx Removal | 1
413 | LR-24-00233 | 240394 | N/A | 2024-12-13 11:03:09.394862 | c.decker | Bench | Winyah U1 NOx Removal | Full Bench | NOx Removal | 1
411 | LR-24-00231 | 240298 | N/A | 2024-12-13 10:33:42.730380 | c.decker | Bench | Harrison U3 | Full Bench | NOx Removal | 1
356 | LR-24-00197 | 240421 | MM Prequal | 2024-12-11 11:28:19.710072 | buynitzkywd | Bench | T-350 VOC Oxidation | Full Bench | VOC Oxidation | 1
355 | LR-24-00197 | 240421 | MM Prequal | 2024-12-11 11:28:19.710072 | buynitzkywd | Bench | LM2500 VOC Oxidation | Full Bench | VOC Oxidation | 1
410 | LR-24-00230 | 240043 | 2693 | 2024-12-11 10:22:00.962866 | b.alligood | Bench | Baytown Unit 4 | Full Bench | NOx Removal | 1
409 | LR-24-00229 | 240454 | N/A | 2024-12-09 15:38:04.892640 | c.decker | Bench | Cayuga U2 | Full Bench | SO2 Oxidation | 1
408 | LR-24-00228 | 240461 | N/A | 2024-12-09 15:17:49.529967 | c.decker | Bench | Warrick U4 | Full Bench | NOx Removal | 1
407 | LR-24-00227 | 2024DRF | N/A | 2024-12-09 11:13:53.336655 | r.abernathy | Bench | Cliffside U6 NOx Test | Full Bench | NOx Removal | 1
406 | LR-24-00227 | 2024DRF | N/A | 2024-12-09 11:13:53.336655 | r.abernathy | Bench | Cliffside U6 NOx Test | Full Bench | NOx Removal | 1
405 | LR-24-00227 | 2024DRF | N/A | 2024-12-09 11:13:53.336655 | r.abernathy | Bench | Cliffside U6 NOx Test | Full Bench | NOx Removal | 2
404 | LR-24-00227 | 2024DRF | N/A | 2024-12-09 11:13:53.336655 | r.abernathy | Bench | Cliffside U6 NOx Test | Full Bench | NOx Removal | 2
403 | LR-24-00227 | 2024DRF | N/A | 2024-12-09 11:13:53.336655 | r.abernathy | Bench | Cliffside U6 NOx Test | Full Bench | NOx Removal | 2
397 | LR-24-00225 | 240409 | 4995 | 2024-12-09 10:42:01.804521 | k.johnson | Bench | 4995 OGE Redbud U4 | Full Bench | NOx Removal | 1
402 | LR-24-00226 | 240249 | N/A | 2024-12-09 10:03:12.500504 | r.abernathy | Bench | Gavin U2 NOx Test | Full Bench | NOx Removal | 3
401 | LR-24-00226 | 240249 | N/A | 2024-12-09 10:03:12.500504 | r.abernathy | Bench | Gavin U2 NOx Test | Full Bench | NOx Removal | 3
400 | LR-24-00226 | 240249 | N/A | 2024-12-09 10:03:12.500504 | r.abernathy | Bench | Gavin U2 NOx Test | Full Bench | NOx Removal | 2
399 | LR-24-00226 | 240249 | N/A | 2024-12-09 10:03:12.500504 | r.abernathy | Bench | Gavin U2 NOx Test | Full Bench | NOx Removal | 1
398 | LR-24-00226 | 240249 | N/A | 2024-12-09 10:03:12.500504 | r.abernathy | Bench | Gavin U2 NOx Test | Full Bench | NOx Removal | 1
396 | LR-24-00224 | 240287 | 2618 | 2024-12-06 17:11:27.329416 | k.johnson | Bench | 2618 Nebo U1 | Full Bench | NOx Removal | 1
394 | LR-24-00222 | 240350 | MHI-11 | 2024-12-05 17:36:41.398672 | congerma | Bench | Pittsfield MHI-11 | Full Bench | NOx Removal | 1
393 | LR-24-00222 | 240350 | MHI-11 | 2024-12-05 17:36:41.398672 | congerma | Bench | Pittsfield MHI-11 | Full Bench | NOx Removal | 1
392 | LR-24-00222 | 240350 | MHI-11 | 2024-12-05 17:36:41.398672 | congerma | Bench | Pittsfield MHI-11 | Full Bench | NOx Removal | 1
373 | LR-24-00210 | 240043 | 2514 | 2024-12-04 08:41:53.566575 | congerma | Bench | Los Esteros 2514 U 1 2 3 | Full Bench | NOx Removal | 1
388 | LR-24-00221 | 2024DRF | N/A | 2024-12-03 09:28:33.485513 | r.abernathy | Bench | Cliffside U5 | Full Bench | NOx Removal | 1
387 | LR-24-00221 | 2024DRF | N/A | 2024-12-03 09:28:33.485513 | r.abernathy | Bench | Cliffside U5 | Full Bench | NOx Removal | 1
386 | LR-24-00221 | 2024DRF | N/A | 2024-12-03 09:28:33.485513 | r.abernathy | Bench | Cliffside U5 | Full Bench | NOx Removal | 1
385 | LR-24-00221 | 2024DRF | N/A | 2024-12-03 09:28:33.485513 | r.abernathy | Bench | Cliffside U5 | Full Bench | NOx Removal | 1
384 | LR-24-00220 | 240534 | N/A | 2024-12-02 10:20:50.029026 | n.starnes | Bench | DB Wilson Act. | Full Bench | NOx Removal | 1
383 | LR-24-00220 | 240534 | N/A | 2024-12-02 10:20:50.029026 | n.starnes | Bench | DB Wilson Act. | Full Bench | NOx Removal | 1
382 | LR-24-00220 | 240534 | N/A | 2024-12-02 10:20:50.029026 | n.starnes | Bench | DB Wilson Act. | Full Bench | NOx Removal | 1
381 | LR-24-00220 | 240534 | N/A | 2024-12-02 10:20:50.029026 | n.starnes | Bench | DB Wilson Act. | Full Bench | NOx Removal | 1
380 | LR-24-00218 | 240408 | 4794 | 2024-11-26 10:28:08.852523 | k.johnson | Bench | 4794 OGE Redbud U3 | Full Bench | NOx Removal | 1
379 | LR-24-00217 | 240407 | 4712 | 2024-11-26 09:57:47.444419 | k.johnson | Bench | 4712 OGE Redbud U2 | Full Bench | NOx Removal | 1
378 | LR-24-00216 | 240406 | 4518 | 2024-11-26 09:46:20.606293 | k.johnson | Bench | 4518 OGE Redbud 1 | Full Bench | NOx Removal | 1
377 | LR-24-00215 | 240043 | N/A | 2024-11-22 13:43:34.859219 | b.alligood | Bench | Sutter CO Ox 5 Pt Ramp | Full Bench | CO Oxidation | 1
376 | LR-24-00214 | 240508 | N/A | 2024-11-22 12:59:40.018806 | c.decker | Bench | Kincaid U2 | Full Bench | NOx Removal | 1
375 | LR-24-00213 | 240544 | N/A | 2024-11-22 12:49:44.884325 | c.decker | Bench | Miami Fort U7 | Full Bench | NOx Removal | 1
374 | LR-24-00211 | 2024DRF | N/A | 2024-11-21 21:49:52.901924 | congerma | Bench | BUCK CO ox 5 temps | Full Bench | CO Oxidation | 1
372 | LR-24-00209 | 240043 | 4049 | 2024-11-21 19:15:40.707381 | congerma | Bench | Channel 2 | Full Bench | NOx Removal | 1
371 | LR-24-00208 | 240043 | 2819 | 2024-11-21 18:21:04.715886 | b.alligood | Bench | Delta Energy Center | Full Bench | NOx Removal | 1
370 | LR-24-00207 | 240434 | 805 | 2024-11-21 17:46:05.185888 | b.alligood | Bench | Virginia Generating Station | Full Bench | NOx Removal | 1
369 | LR-24-00206 | 240379 | N/A | 2024-11-21 16:56:54.225969 | congerma | Bench | Silicon Valley 5 Temp Ramp Test | Full Bench | CO Oxidation | 1
368 | LR-24-00205 | 240379 | N/A | 2024-11-21 16:54:51.803649 | congerma | Bench | Silicon Valley 5 Temp Ramp Test | Full Bench | CO Oxidation | 1
367 | LR-24-00204 | 240329 | N/A | 2024-11-21 14:22:32.620052 | n.starnes | Bench | Monroe 2 | Full Bench | NOx Removal | 1
366 | LR-24-00203 | 240329 | N/A | 2024-11-21 14:18:22.393093 | n.starnes | Bench | Monroe 2 | Full Bench | NOx Removal | 1
365 | LR-24-00203 | 240329 | N/A | 2024-11-21 14:18:22.393093 | n.starnes | Bench | Monroe 2 | Full Bench | NOx Removal | 1
364 | LR-24-00203 | 240329 | N/A | 2024-11-21 14:18:22.393093 | n.starnes | Bench | Monroe 2 | Full Bench | NOx Removal | 1
363 | LR-24-00201 | 240298 | N/A | 2024-11-15 16:03:24.371610 | c.decker | Bench | Harrison U3 | Full Bench | NOx Removal | 1
362 | LR-24-00200 | 240429 | 4666 | 2024-11-15 13:10:51.259916 | congerma | Bench | Columbus Coatings | Full Bench | NOx Removal | 1
361 | LR-24-00199 | 240043 | 537 | 2024-11-15 12:52:44.808399 | congerma | Bench | Fore River | Full Bench | NOx Removal | 1
360 | LR-24-00198 | 240479 | N/A | 2024-11-13 16:33:37.557867 | congerma | Bench | Plum Pt | Full Bench | NOx Removal | 1
359 | LR-24-00198 | 240479 | N/A | 2024-11-13 16:33:37.557867 | congerma | Bench | Plum Pt | Full Bench | NOx Removal | 1
358 | LR-24-00198 | 240479 | N/A | 2024-11-13 16:33:37.557867 | congerma | Bench | Plum Pt | Full Bench | NOx Removal | 1
357 | LR-24-00198 | 240479 | N/A | 2024-11-13 16:33:37.557867 | congerma | Bench | Plum Pt | Full Bench | NOx Removal | 1
354 | LR-24-00196 | 240214 | N/A | 2024-11-13 09:47:49.223774 | congerma | Micro | Longview deNOx | Micro 1 | NOx Removal | 1
353 | LR-24-00196 | 240214 | N/A | 2024-11-13 09:47:49.223774 | congerma | Micro | Longview deNOx | Micro 1 | NOx Removal | 1
352 | LR-24-00196 | 240214 | N/A | 2024-11-13 09:47:49.223774 | congerma | Bench | Longview deNOx | Full Bench | NOx Removal | 2
351 | LR-24-00196 | 240214 | N/A | 2024-11-13 09:47:49.223774 | congerma | Bench | Longview deNOx | Full Bench | NOx Removal | 2
350 | LR-24-00195 | 240501 | N/A | 2024-11-12 15:45:31.213151 | howelleb | Bench | Winyah 1 & 2 System | Full Bench | SO2 Oxidation | 3
349 | LR-24-00195 | 240501 | N/A | 2024-11-12 15:45:31.213151 | howelleb | Bench | Winyah 1 & 2 MR1 | Full Bench | NOx Removal | 1
348 | LR-24-00195 | 240501 | N/A | 2024-11-12 15:45:31.213151 | howelleb | Bench | Winyah 1 & 2 MR1 | Full Bench | NOx Removal | 1
347 | LR-24-00195 | 240501 | N/A | 2024-11-12 15:45:31.213151 | howelleb | Bench | Winyah 1 & 2 MR1 | Full Bench | NOx Removal | 1
342 | LR-24-00193 | 230080 | N/A | 2024-11-12 12:50:27.882922 | congerma | Bench | Keystone 1 deNOx | Full Bench | NOx Removal | 1
341 | LR-24-00193 | 230080 | N/A | 2024-11-12 12:50:27.882922 | congerma | Bench | Keystone 1 deNOx | Full Bench | NOx Removal | 1
340 | LR-24-00193 | 230080 | N/A | 2024-11-12 12:50:27.882922 | congerma | Bench | Keystone 1 deNOx | Full Bench | NOx Removal | 1
